"data.Tmin","data.Tmax","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
2.42,1.27,"rcp45",2075,2105,2090,1990,"relative","inmcm4"
3.55,1.81,"rcp45",2075,2105,2090,1990,"relative","inmcm4"
1.58,-0.42,"rcp45",2075,2105,2090,1990,"relative","inmcm4"
0.07,-1.58,"rcp45",2075,2105,2090,1990,"relative","inmcm4"
-1.58,-2.61,"rcp45",2075,2105,2090,1990,"relative","inmcm4"
-1.62,-2.04,"rcp45",2075,2105,2090,1990,"relative","inmcm4"
-0.19,-0.11,"rcp45",2075,2105,2090,1990,"relative","inmcm4"
-1.66,-2.52,"rcp45",2075,2105,2090,1990,"relative","inmcm4"
-1.25,-2,"rcp45",2075,2105,2090,1990,"relative","inmcm4"
-0.56,-1.62,"rcp45",2075,2105,2090,1990,"relative","inmcm4"
0.55,-0.52,"rcp45",2075,2105,2090,1990,"relative","inmcm4"
0.66,-0.33,"rcp45",2075,2105,2090,1990,"relative","inmcm4"
