"data.Tmin","data.Tmax","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
2.74,2.01,"rcp85",2075,2105,2090,1990,"relative","CCSM4"
3.32,2.79,"rcp85",2075,2105,2090,1990,"relative","CCSM4"
2.64,1.61,"rcp85",2075,2105,2090,1990,"relative","CCSM4"
0.73,0.69,"rcp85",2075,2105,2090,1990,"relative","CCSM4"
-0.76,0.7,"rcp85",2075,2105,2090,1990,"relative","CCSM4"
-0.95,0.25,"rcp85",2075,2105,2090,1990,"relative","CCSM4"
-0.87,0.7,"rcp85",2075,2105,2090,1990,"relative","CCSM4"
0,1.97,"rcp85",2075,2105,2090,1990,"relative","CCSM4"
-0.24,1,"rcp85",2075,2105,2090,1990,"relative","CCSM4"
0.42,0.78,"rcp85",2075,2105,2090,1990,"relative","CCSM4"
1.91,1.71,"rcp85",2075,2105,2090,1990,"relative","CCSM4"
2.7,2.16,"rcp85",2075,2105,2090,1990,"relative","CCSM4"
