"data.Tmin","data.Tmax","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
1.46,1.4,"rcp85",2035,2065,2050,1990,"relative","bcc-csm1-1"
1.67,1.47,"rcp85",2035,2065,2050,1990,"relative","bcc-csm1-1"
2.22,2.05,"rcp85",2035,2065,2050,1990,"relative","bcc-csm1-1"
2.17,2.07,"rcp85",2035,2065,2050,1990,"relative","bcc-csm1-1"
1.83,2.56,"rcp85",2035,2065,2050,1990,"relative","bcc-csm1-1"
2.23,2.91,"rcp85",2035,2065,2050,1990,"relative","bcc-csm1-1"
4.08,4.75,"rcp85",2035,2065,2050,1990,"relative","bcc-csm1-1"
3.47,4.3,"rcp85",2035,2065,2050,1990,"relative","bcc-csm1-1"
2.88,2.96,"rcp85",2035,2065,2050,1990,"relative","bcc-csm1-1"
2.61,3.26,"rcp85",2035,2065,2050,1990,"relative","bcc-csm1-1"
2.48,2.51,"rcp85",2035,2065,2050,1990,"relative","bcc-csm1-1"
2.75,2.58,"rcp85",2035,2065,2050,1990,"relative","bcc-csm1-1"
