"data.Tmin","data.Tmax","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
1.52,1.46,"rcp45",2035,2065,2050,1990,"relative","inmcm4"
1.94,1.86,"rcp45",2035,2065,2050,1990,"relative","inmcm4"
1.03,0.78,"rcp45",2035,2065,2050,1990,"relative","inmcm4"
0.49,0.69,"rcp45",2035,2065,2050,1990,"relative","inmcm4"
0.36,0.55,"rcp45",2035,2065,2050,1990,"relative","inmcm4"
0.73,1.11,"rcp45",2035,2065,2050,1990,"relative","inmcm4"
1.5,2.13,"rcp45",2035,2065,2050,1990,"relative","inmcm4"
1.21,1.23,"rcp45",2035,2065,2050,1990,"relative","inmcm4"
0.42,0.43,"rcp45",2035,2065,2050,1990,"relative","inmcm4"
0.95,0.85,"rcp45",2035,2065,2050,1990,"relative","inmcm4"
0.43,0.42,"rcp45",2035,2065,2050,1990,"relative","inmcm4"
-0.16,-0.04,"rcp45",2035,2065,2050,1990,"relative","inmcm4"
