"data.Tmin","data.Tmax","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
3.44,2.25,"rcp85",2075,2105,2090,1990,"relative","inmcm4"
4.31,2.62,"rcp85",2075,2105,2090,1990,"relative","inmcm4"
1.76,-0.01,"rcp85",2075,2105,2090,1990,"relative","inmcm4"
0.74,-0.43,"rcp85",2075,2105,2090,1990,"relative","inmcm4"
-0.16,-1.11,"rcp85",2075,2105,2090,1990,"relative","inmcm4"
-0.79,-0.6,"rcp85",2075,2105,2090,1990,"relative","inmcm4"
1.37,1.08,"rcp85",2075,2105,2090,1990,"relative","inmcm4"
2.32,0.42,"rcp85",2075,2105,2090,1990,"relative","inmcm4"
0.69,-0.71,"rcp85",2075,2105,2090,1990,"relative","inmcm4"
0.39,-1.18,"rcp85",2075,2105,2090,1990,"relative","inmcm4"
1.53,0.2,"rcp85",2075,2105,2090,1990,"relative","inmcm4"
1.93,0.91,"rcp85",2075,2105,2090,1990,"relative","inmcm4"
