"data.Tmin","data.Tmax","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
1.35,1.28,"rcp45",2070,2100,2085,1990,"relative","GFDL-ESM2G"
0.9,0.78,"rcp45",2070,2100,2085,1990,"relative","GFDL-ESM2G"
1.01,0.86,"rcp45",2070,2100,2085,1990,"relative","GFDL-ESM2G"
0.29,0.26,"rcp45",2070,2100,2085,1990,"relative","GFDL-ESM2G"
0.4,0.62,"rcp45",2070,2100,2085,1990,"relative","GFDL-ESM2G"
0.28,0.2,"rcp45",2070,2100,2085,1990,"relative","GFDL-ESM2G"
0.77,0.6,"rcp45",2070,2100,2085,1990,"relative","GFDL-ESM2G"
0.62,0.47,"rcp45",2070,2100,2085,1990,"relative","GFDL-ESM2G"
0.56,0.84,"rcp45",2070,2100,2085,1990,"relative","GFDL-ESM2G"
0.94,0.96,"rcp45",2070,2100,2085,1990,"relative","GFDL-ESM2G"
0.94,1.11,"rcp45",2070,2100,2085,1990,"relative","GFDL-ESM2G"
1.03,0.99,"rcp45",2070,2100,2085,1990,"relative","GFDL-ESM2G"
