"data.Tmin","data.Tmax","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
3.25,2.75,"rcp45",2070,2100,2085,1990,"relative","CNRM-CM5"
3.25,2.84,"rcp45",2070,2100,2085,1990,"relative","CNRM-CM5"
2.15,1.33,"rcp45",2070,2100,2085,1990,"relative","CNRM-CM5"
2.02,1.62,"rcp45",2070,2100,2085,1990,"relative","CNRM-CM5"
1.92,1.58,"rcp45",2070,2100,2085,1990,"relative","CNRM-CM5"
1.85,0.99,"rcp45",2070,2100,2085,1990,"relative","CNRM-CM5"
1.87,1.48,"rcp45",2070,2100,2085,1990,"relative","CNRM-CM5"
1.5,1.17,"rcp45",2070,2100,2085,1990,"relative","CNRM-CM5"
1.81,1.71,"rcp45",2070,2100,2085,1990,"relative","CNRM-CM5"
1.37,1.46,"rcp45",2070,2100,2085,1990,"relative","CNRM-CM5"
2.63,2.67,"rcp45",2070,2100,2085,1990,"relative","CNRM-CM5"
2.05,1.73,"rcp45",2070,2100,2085,1990,"relative","CNRM-CM5"
