"data.Tmin","data.Tmax","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
1.33,1.22,"rcp45",2035,2065,2050,1990,"relative","CCSM4"
1.77,1.87,"rcp45",2035,2065,2050,1990,"relative","CCSM4"
1.59,1.64,"rcp45",2035,2065,2050,1990,"relative","CCSM4"
1.33,1.68,"rcp45",2035,2065,2050,1990,"relative","CCSM4"
1.44,1.87,"rcp45",2035,2065,2050,1990,"relative","CCSM4"
2.09,2.74,"rcp45",2035,2065,2050,1990,"relative","CCSM4"
2.04,2.47,"rcp45",2035,2065,2050,1990,"relative","CCSM4"
2.54,3.4,"rcp45",2035,2065,2050,1990,"relative","CCSM4"
1.64,2.13,"rcp45",2035,2065,2050,1990,"relative","CCSM4"
1.12,1.03,"rcp45",2035,2065,2050,1990,"relative","CCSM4"
0.97,1.16,"rcp45",2035,2065,2050,1990,"relative","CCSM4"
1.49,1.52,"rcp45",2035,2065,2050,1990,"relative","CCSM4"
