"data.Tmin","data.Tmax","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
3.67,3.59,"rcp85",2070,2100,2085,1990,"relative","GFDL-ESM2M"
2.25,2.41,"rcp85",2070,2100,2085,1990,"relative","GFDL-ESM2M"
1.63,1.17,"rcp85",2070,2100,2085,1990,"relative","GFDL-ESM2M"
2.3,1.85,"rcp85",2070,2100,2085,1990,"relative","GFDL-ESM2M"
1.84,1.43,"rcp85",2070,2100,2085,1990,"relative","GFDL-ESM2M"
1.04,1.43,"rcp85",2070,2100,2085,1990,"relative","GFDL-ESM2M"
1.57,2.57,"rcp85",2070,2100,2085,1990,"relative","GFDL-ESM2M"
2.89,3.81,"rcp85",2070,2100,2085,1990,"relative","GFDL-ESM2M"
2.77,3.58,"rcp85",2070,2100,2085,1990,"relative","GFDL-ESM2M"
1.95,2.39,"rcp85",2070,2100,2085,1990,"relative","GFDL-ESM2M"
2.61,2.51,"rcp85",2070,2100,2085,1990,"relative","GFDL-ESM2M"
2.55,2.43,"rcp85",2070,2100,2085,1990,"relative","GFDL-ESM2M"
