"data.Tmin","data.Tmax","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
2.02,2.08,"rcp45",2070,2100,2085,1990,"relative","BNU-ESM"
2.2,1.96,"rcp45",2070,2100,2085,1990,"relative","BNU-ESM"
0.95,0.57,"rcp45",2070,2100,2085,1990,"relative","BNU-ESM"
1.62,1.2,"rcp45",2070,2100,2085,1990,"relative","BNU-ESM"
1.42,1.39,"rcp45",2070,2100,2085,1990,"relative","BNU-ESM"
2.38,2.53,"rcp45",2070,2100,2085,1990,"relative","BNU-ESM"
3.16,3.05,"rcp45",2070,2100,2085,1990,"relative","BNU-ESM"
3.24,3.17,"rcp45",2070,2100,2085,1990,"relative","BNU-ESM"
2.56,3.02,"rcp45",2070,2100,2085,1990,"relative","BNU-ESM"
2.63,2.32,"rcp45",2070,2100,2085,1990,"relative","BNU-ESM"
2.51,2.43,"rcp45",2070,2100,2085,1990,"relative","BNU-ESM"
1.92,1.82,"rcp45",2070,2100,2085,1990,"relative","BNU-ESM"
