"data.Tmin","data.Tmax","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
2.44,2.55,"rcp85",2070,2100,2085,1990,"relative","CCSM4"
2.99,3.6,"rcp85",2070,2100,2085,1990,"relative","CCSM4"
2.67,3.11,"rcp85",2070,2100,2085,1990,"relative","CCSM4"
1.41,3.24,"rcp85",2070,2100,2085,1990,"relative","CCSM4"
0.34,3.99,"rcp85",2070,2100,2085,1990,"relative","CCSM4"
0.7,4.2,"rcp85",2070,2100,2085,1990,"relative","CCSM4"
1.2,4.9,"rcp85",2070,2100,2085,1990,"relative","CCSM4"
2.09,6.25,"rcp85",2070,2100,2085,1990,"relative","CCSM4"
1.3,4.67,"rcp85",2070,2100,2085,1990,"relative","CCSM4"
1.45,3.52,"rcp85",2070,2100,2085,1990,"relative","CCSM4"
2.26,3.32,"rcp85",2070,2100,2085,1990,"relative","CCSM4"
2.48,2.89,"rcp85",2070,2100,2085,1990,"relative","CCSM4"
