"data.Tmin","data.Tmax","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
2.55,2.13,"rcp45",2070,2100,2085,1990,"relative","bcc-csm1-1"
2.2,1.69,"rcp45",2070,2100,2085,1990,"relative","bcc-csm1-1"
2.15,1.74,"rcp45",2070,2100,2085,1990,"relative","bcc-csm1-1"
1.89,1.4,"rcp45",2070,2100,2085,1990,"relative","bcc-csm1-1"
1.53,1.35,"rcp45",2070,2100,2085,1990,"relative","bcc-csm1-1"
1.84,1.76,"rcp45",2070,2100,2085,1990,"relative","bcc-csm1-1"
2.53,2.68,"rcp45",2070,2100,2085,1990,"relative","bcc-csm1-1"
2.03,2.36,"rcp45",2070,2100,2085,1990,"relative","bcc-csm1-1"
2.68,3,"rcp45",2070,2100,2085,1990,"relative","bcc-csm1-1"
2.05,2.08,"rcp45",2070,2100,2085,1990,"relative","bcc-csm1-1"
1.99,1.82,"rcp45",2070,2100,2085,1990,"relative","bcc-csm1-1"
2.04,1.69,"rcp45",2070,2100,2085,1990,"relative","bcc-csm1-1"
