"data.Tmin","data.Tmax","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
3.38,3.61,"rcp85",2070,2100,2085,1990,"relative","IPSL-CM5A-MR"
4.86,4.65,"rcp85",2070,2100,2085,1990,"relative","IPSL-CM5A-MR"
3.86,3.49,"rcp85",2070,2100,2085,1990,"relative","IPSL-CM5A-MR"
3.22,3.21,"rcp85",2070,2100,2085,1990,"relative","IPSL-CM5A-MR"
3.68,4.18,"rcp85",2070,2100,2085,1990,"relative","IPSL-CM5A-MR"
5.13,5.67,"rcp85",2070,2100,2085,1990,"relative","IPSL-CM5A-MR"
5.63,5.78,"rcp85",2070,2100,2085,1990,"relative","IPSL-CM5A-MR"
5.47,5.59,"rcp85",2070,2100,2085,1990,"relative","IPSL-CM5A-MR"
6.16,6.62,"rcp85",2070,2100,2085,1990,"relative","IPSL-CM5A-MR"
3.17,3.6,"rcp85",2070,2100,2085,1990,"relative","IPSL-CM5A-MR"
3.09,3.58,"rcp85",2070,2100,2085,1990,"relative","IPSL-CM5A-MR"
3.15,3.47,"rcp85",2070,2100,2085,1990,"relative","IPSL-CM5A-MR"
