"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2078/2079",2079,120,120,100,73.1799736748908,1039.66581922723,933
"2079/2080",2080,120,120,100,78.9611559160985,1685.0556780966,790
"2080/2081",2081,121,121,100,66.0731187748952,1946.50228631496,1145
"2081/2082",2082,120,120,100,75.4186823400923,2160.71291797329,768
"2082/2083",2083,120,120,100,75.063684566594,1913.16565621039,848
"2083/2084",2084,120,120,100,75.8015795092051,895.155013964977,1070
"2084/2085",2085,121,121,100,70.2118630733785,1099.2303324691,1019
"2085/2086",2086,120,120,100,70.1919396249359,1671.05904718628,1043
"2086/2087",2087,120,120,100,72.5659265075701,1301.82316968078,1152
"2087/2088",2088,120,120,100,69.4751404197923,1507.70592610724,1189
"2088/2089",2089,121,121,100,77.0892100064593,1460.67720321519,959
"2089/2090",2090,120,120,100,72.0166799495273,678.445428225677,1096
"2090/2091",2091,120,120,100,68.1550120835273,1250.15828300314,1323
"2091/2092",2092,120,120,100,71.1144223293486,731.62199874036,1259
"2092/2093",2093,121,121,100,77.6489756625269,1704.74498540862,864
"2093/2094",2094,120,120,100,67.2109126839423,2078.69160515768,1269
"2094/2095",2095,120,120,100,77.8942937675274,963.634164062794,981
"2095/2096",2096,120,120,100,80.719648762828,2339.79849372711,638
"2096/2097",2097,121,121,100,72.4372281423457,3968.52397992183,1006
"2097/2098",2098,120,120,100,67.7629617548373,1702.71479860926,1212
"2098/2099",2099,120,120,100,76.1291500776788,1313.7159502306,872
"2099/2100",2100,120,120,100,75.2960835505801,1607.07573082438,747
"2100/2101",2101,120,120,100,74.1036397990283,1513.922449579,1026
