"Season","End_Year","Season_days","Data_days","Perc_complete","Rate_of_Chill","Chill_Days","Exponential_Chill","Triangula_Chill_Haninnen","Triangular_Chill_Legave","Chilling_units","Low_chill","Modified_Utah","North_Carolina","Positive_Utah","Chilling_Hours","Utah_Chill_Units","Chill_Portions"
"2019/2020",2020,120,120,100,45.9961077527602,180.090977882265,71.1155594270021,55.3330678464197,92.480647232313,2012.88344608428,1857.5,1773.1544966493,1884.5,1871.5,1530,1850,84.7004046997281
"2020/2021",2021,121,121,100,55.8425978924005,211.77325903063,84.1008967588012,72.3004862005737,101.304540339603,1985.32101513073,1711.5,1462.63957046859,1872.5,1629,1743,1629,81.877363398431
"2021/2022",2022,120,120,100,42.881694713054,158.481006647854,82.9488034645497,59.3411706376122,96.375406635511,1759.649664454,1478.5,1269.59722221632,1606,1427,1496,1386.5,76.6080074181027
"2022/2023",2023,120,120,100,51.9638611749472,183.946965229006,79.0286168593305,69.6874973682138,99.5021219402223,2103.99818088821,1812,1613.24015384429,1998.5,1733.5,1780,1731.5,81.3485189259591
"2023/2024",2024,120,120,100,53.665050549548,215.6558804062,67.3163706016658,63.0064046209369,92.9690107601959,2213.10272145504,2049.5,1863.53645464526,2081.5,2040.5,1751,2004.5,85.5917864031617
"2024/2025",2025,121,121,100,50.1971503461417,185.479913555708,82.1598621178192,66.7486777496948,99.6525809741229,2064.05194374196,1787.5,1608.94425723686,1941,1730.5,1720,1728,83.9234691368351
"2025/2026",2026,120,120,100,31.6076753362201,143.650921738297,102.707100796064,45.0588585943992,95.400120818455,1375.27018980117,1128,1012.4212090743,1248,1094.5,1096,1091.5,68.340578941456
"2026/2027",2027,120,120,100,54.3080594176782,210.457712741589,71.3619567279209,67.7228201340882,96.3955155805601,2174.24248470637,1971,1805.67286203388,2044.5,1964.5,1754,1950,88.2364316927078
"2027/2028",2028,120,120,100,49.5654137963189,156.903068536954,95.5872632076585,72.0990917987495,103.824458114296,1834.6091184534,1438,1184.52366627822,1716.5,1329.5,1696,1329.5,75.8297219838742
"2028/2029",2029,121,121,100,52.8796246034722,221.395923675244,75.3717638609093,64.7720823017711,96.9497567720701,1993.54444773398,1786.5,1578.9425055841,1881.5,1722,1659,1717,83.5556650846447
"2029/2030",2030,120,120,100,42.8214818313455,167.486810820928,84.690210089466,56.3669695794091,95.8071826654432,1781.0804059006,1539,1408.55836678289,1654.5,1527.5,1413,1510,78.2643205859404
"2030/2031",2031,120,120,100,58.6161291593865,220.908700268085,75.5669147925355,71.5424707423807,97.380797186284,2018.74923350246,1776.5,1579.81327722293,1893,1762,1663,1746.5,82.3992607373102
"2031/2032",2032,120,120,100,55.334248211273,224.209839898844,70.3778362113861,64.656430696304,94.5857073042995,2158.91022909126,1965.5,1870.83285599105,2011,1969.5,1709,1964.5,88.6790346131047
"2032/2033",2033,121,121,100,48.6457402737949,166.781666746728,92.615967524058,64.8645580723877,101.446962359191,1785.83081972912,1501,1301.75349761378,1687.5,1423.5,1594,1423.5,76.9575000244949
"2033/2034",2034,120,120,100,48.402074467323,197.311599151743,84.9016501557217,62.8477877600426,96.9614992464921,1835.77543046522,1576,1356.99496159806,1734,1496,1574,1477.5,76.7174629061437
"2034/2035",2035,120,120,100,44.3946094485523,160.965170601755,86.7088631438928,58.9615992734969,96.2365528379033,1798.30301898511,1523.5,1343.38116399632,1682,1494.5,1489,1472.5,76.0358703821676
"2035/2036",2036,120,120,100,50.0789628862197,187.509531330621,82.0935782975342,61.005139253815,95.7498642273109,1984.95626093764,1767.5,1616.71280863378,1839.5,1751.5,1601,1748.5,80.9879730504381
"2036/2037",2037,121,121,100,51.0911936185952,187.652053929776,87.7901120104908,69.5125194677686,101.639101558368,1913.48008695521,1581.5,1383.98796934262,1783.5,1529.5,1671,1524,78.9552678465197
"2037/2038",2038,120,120,100,50.0288823031589,180.119832132239,79.641781979377,65.7106332017199,97.7953757982714,1993.05953275118,1740.5,1573.58737052163,1889,1677,1673,1675,83.0467222735288
"2038/2039",2039,120,120,100,46.9858391481878,179.163766142225,70.0094710850403,57.261107433214,92.8635552803023,2161.22685145165,1986,1919.76829730018,1995,2036,1573,2025.5,86.8206653504076
"2039/2040",2040,120,120,100,56.6809316355008,204.492001824568,73.8081129236924,68.7702394502901,96.9228177363562,2182.87929063951,1948.5,1748.83018445442,2047.5,1915.5,1828,1898,86.2823497586796
"2040/2041",2041,121,121,100,48.2124133895903,193.00570680194,76.4440423863042,62.8734164059442,97.2791733352196,2114.4141477693,1870.5,1717.15685947312,1968,1819,1767,1817,85.5116765530456
"2041/2042",2042,120,120,100,47.6884020672402,143.209270849286,79.2546781364975,55.095476622243,90.9772149341138,2110.77503575955,1969,1916.981153569,1941,2007.5,1535,2005,85.9826874345526
"2042/2043",2043,120,120,100,45.9520966048605,182.50072810674,88.8272358813383,61.9702531787645,100.536715198269,1736.67928477362,1379.5,1240.80868766013,1591,1347,1450,1342,77.7853323215686
"2043/2044",2044,120,120,100,64.7002294279365,226.461437405469,73.5948628698063,74.4131163475171,97.3948500132408,2305.0349401182,2129,1889.70895391049,2177.5,2095,1942,2085.5,87.6563546455054
"2044/2045",2045,121,121,100,51.5628340046296,184.35492746944,93.6692946485463,67.8092679742108,100.847541241193,1862.67151693438,1577,1342.99722589838,1749,1503,1678,1501,77.9200130215049
"2045/2046",2046,120,120,100,48.0915740124016,192.146596205593,79.1086408345858,61.1789994273617,95.9437684279514,1885.4358017208,1666,1467.48721812539,1740.5,1635.5,1540,1597,79.3353339022642
"2046/2047",2047,120,120,100,46.5233384794307,170.17044829908,91.5671400730526,57.6709295016646,93.932701386428,1877.28935352177,1682.5,1521.82114546666,1753,1648.5,1592,1645,80.0025110346114
"2047/2048",2048,120,120,100,55.1599998572457,178.987299895905,83.3133559010245,70.7448672174651,100.881189111841,2049.35158511385,1750,1550.44909955694,1927.5,1697.5,1764,1697.5,83.2160295314316
"2048/2049",2049,121,121,100,58.7205567098325,210.531100659206,83.2845692817258,74.0888870740859,102.311999106839,2008.37672238017,1728.5,1459.42144948292,1908.5,1657.5,1779,1656,80.1452389718834
"2049/2050",2050,120,120,100,59.0409748202307,204.597248617229,88.7392630480353,80.1323138954805,104.961016626491,1968.96156223686,1579,1284.10734801886,1850,1458.5,1838,1458.5,80.3098348262729
"2050/2051",2051,120,120,100,48.1717608114505,194.391567713737,79.3740375053561,63.027117775648,97.1261350046172,1906.83691708921,1619,1431.45382744068,1762,1522.5,1643,1514,80.0889285632538
"2051/2052",2052,120,120,100,49.1991098004611,178.381743443759,78.1718954381282,56.335090188053,91.0210950713415,1996.37807030883,1849,1713.13158258713,1884,1833,1593,1819.5,82.2742101626473
"2052/2053",2053,121,121,100,51.9343737724536,168.80641990971,80.7846542159849,63.2177806405802,95.0210277880534,2066.05121081992,1860,1670.05070679137,1933.5,1818.5,1752,1800,82.076157657868
"2053/2054",2054,120,120,100,48.6850362559544,168.551887402239,74.0654572221221,61.2756995234942,95.1328485345074,2070.19205678519,1882.5,1720.96224695149,1951,1856,1596,1848,84.8213316625352
"2054/2055",2055,120,120,100,51.8880519215211,181.847527716276,80.6039459364542,65.9198937868493,98.4929743571484,2052.52287825363,1833,1643.90726583732,1929,1792.5,1705,1791,82.4217058862341
"2055/2056",2056,120,120,100,47.2611136967441,174.460868367232,77.9844887219338,62.7458166633819,95.9089727817721,1901.48680066969,1606,1352.85090323472,1736.5,1558.5,1588,1494.5,76.0281179135509
"2056/2057",2057,121,121,100,44.0485846222612,168.080608454252,89.7895295726495,58.553841145595,97.9413388546397,1860.17269222357,1626,1429.22300841408,1745.5,1588,1572,1582,74.1660541026376
"2057/2058",2058,120,120,100,59.5013355568959,215.950027697264,74.1524926581322,70.9650642343345,97.2603541455924,2196.02364277051,1950,1789.77589983042,2063,1925.5,1788,1923.5,87.3905325489613
"2058/2059",2059,120,120,100,51.1608817848673,200.464102621321,86.5054010081515,68.2325620346024,99.9965648563475,1932.31124670454,1622.5,1424.47323264573,1801,1574,1637,1573.5,78.2437711371695
"2059/2060",2060,120,120,100,47.8335920434692,180.940479458235,77.8434890082098,55.7989472074168,92.5893441969045,1941.7683324313,1797.5,1664.13371625957,1814.5,1790.5,1499,1783,83.0240919233656
"2060/2061",2061,121,121,100,50.525089093278,206.743493592709,71.0929375023774,60.2046512299395,94.1495224847731,2033.40118663546,1809,1709.32322075163,1895.5,1808.5,1546,1791,84.7605737055037
"2061/2062",2062,120,120,100,42.3384878822845,147.690982577367,96.2488729025922,62.068908117554,101.104546768102,1710.89872490964,1342.5,1140.16405026519,1590,1260,1492,1258.5,71.9187111101583
"2062/2063",2063,120,120,100,45.581014543273,171.449900824207,85.2295955040591,64.1976731878496,99.9857358056248,1860.26219156059,1565,1320.33946091532,1738.5,1477.5,1643,1465.5,78.0285810487294
"2063/2064",2064,120,120,100,41.3737527131567,151.307821986346,86.0174734760805,58.8762939069762,98.1749047587113,1778.40081665642,1502.5,1365.32502079426,1645,1452.5,1444,1447.5,79.3097066441205
"2064/2065",2065,121,121,100,49.8376828882187,194.785473430589,78.9704348427,64.0573735731951,98.3125859089073,2093.26370636595,1846.5,1674.73364671406,1949,1809.5,1677,1808,84.8030316259137
"2065/2066",2066,120,120,100,70.8196492264071,249.72027518275,71.5035757824822,80.3831419696678,97.946239045782,2416.27674658247,2218.5,1974.61439757304,2295,2184,2076,2184,89.0802883426586
"2066/2067",2067,120,120,100,50.3576667021939,189.444814105998,91.8735277203138,66.2991802309676,99.6732997911676,1800.18124932077,1515,1295.61250948496,1689,1424.5,1632,1424.5,77.1009351058874
"2067/2068",2068,120,120,100,48.28843725209,190.205933177837,68.9559868199628,54.9507247905933,91.6923519202037,2048.24130303127,1944.5,1866.44942739168,1929.5,1945.5,1517,1941,87.3182564374783
"2068/2069",2069,121,121,100,48.2674348240558,191.717299396286,82.1270193329588,64.4313954211891,99.4827259498737,1959.11835561178,1677.5,1539.04239224416,1812.5,1648,1575,1646.5,82.1691933415386
"2069/2070",2070,120,120,100,48.196155360725,189.762114251347,80.0636035852497,56.6219596680565,94.685442840122,1975.1622148368,1800,1675.43078825624,1836,1798,1546,1796.5,81.245777386921
"2070/2071",2071,120,120,100,42.3556441282708,182.569525157248,77.644162325761,60.0323067569882,97.5990086284227,1892.8163085726,1557.5,1427.79428771909,1757.5,1507,1542,1495,79.5724335253562
"2071/2072",2072,120,120,100,47.4414968694073,161.060796740278,87.3054942551434,60.0830433321122,97.4168353092896,1771.50698727911,1547,1359.3934292698,1681.5,1464.5,1527,1460.5,73.3017552146321
"2072/2073",2073,121,121,100,45.4329818506393,193.155208040137,70.753893621991,50.2133820257856,89.4986244276134,2059.23363236943,1952,1901.91571204473,1900,1990,1502,1980.5,89.0419463603448
"2073/2074",2074,120,120,100,43.257404120123,157.014115917273,86.2020764432928,56.0825888157906,93.9428192573692,1721.24250252108,1520,1315.45485574729,1608.5,1477,1420,1441.5,73.1095227136648
"2074/2075",2075,120,120,100,41.7352392795741,179.41494497512,74.2351548182119,54.3464303801225,93.1975992737967,1863.40797625837,1651,1563.78255360633,1716.5,1634,1403,1610,82.1542354162611
"2075/2076",2076,120,120,100,55.3290666719879,211.484212671659,68.9270936880453,63.9227568874936,93.6935711627156,2206.43696649582,2035.5,1926.47351416302,2084.5,2041.5,1712,2035.5,88.6823159314026
"2076/2077",2077,121,121,100,51.7219732212308,185.482984636466,87.5591604766948,71.1827577615074,102.693977075765,1916.70605121768,1600,1342.80143423445,1791.5,1521.5,1725,1516.5,79.2737635723879
"2077/2078",2078,120,120,100,50.0721221731353,180.970379452058,88.5247206523188,67.8912338326029,100.830380246295,1888.90359080193,1523,1359.99972700153,1763.5,1475.5,1655,1475.5,79.3136404941069
"2078/2079",2079,120,120,100,60.1229006646857,179.735036715693,84.024160387169,72.796234973199,98.7631077847653,2114.95006526605,1876.5,1650.88615660189,1973,1821.5,1828,1816,83.3744809924829
"2079/2080",2080,120,120,100,52.5527834628948,186.060859690612,75.5060740938997,63.0617441509971,95.2562010385918,2065.15587453666,1824.5,1701.77286767479,1912,1816,1614,1795.5,82.0765906569086
"2080/2081",2081,121,121,100,41.766410273564,163.102173888642,85.2996146714102,53.5924505050478,95.6932247443824,1825.2978323432,1608.5,1531.7272777936,1665.5,1597.5,1407,1594,79.7790359122791
"2081/2082",2082,120,120,100,57.1678676967836,199.465516556172,75.6654136265364,69.2738148420767,96.2588975900947,2136.89828297263,1933,1696.80983958655,2010.5,1896.5,1809,1871.5,82.5835147725447
"2082/2083",2083,120,120,100,46.968734166098,178.323639334756,78.8760563527579,57.8859029824659,94.1133907184307,1984.26446182781,1788.5,1649.41614473989,1850.5,1784.5,1566,1767,82.8102543098212
"2083/2084",2084,120,120,100,54.5084656569265,214.177282540197,80.2336987604531,70.7930741551895,99.6046537679009,1982.96730971953,1671,1495.20852030569,1874,1614.5,1698,1614.5,81.8625893058233
"2084/2085",2085,121,121,100,56.9022001106766,195.162239662986,83.8732268209819,69.6587787883491,99.329347544684,2071.74317865656,1841.5,1608.12585326744,1933,1800,1794,1782,78.8328339096879
"2085/2086",2086,120,120,100,48.3724719813236,186.617722652906,80.2643250868359,61.713836197638,96.8585991730027,1941.05067222042,1708.5,1552.79135046946,1810,1660.5,1569,1660.5,83.0063259470971
"2086/2087",2087,120,120,100,54.4602226337178,195.338720668646,84.2697815748292,69.7467332385157,99.8828291609172,1951.98467960284,1687,1445.78911149406,1857.5,1619,1694,1611,82.2920615811945
"2087/2088",2088,120,120,100,45.9191336720714,161.136371326651,88.7503280970796,59.8217249932266,95.8067384770575,1855.41452352173,1605,1468.13784385595,1739.5,1589.5,1513,1586,79.6161126122843
"2088/2089",2089,121,121,100,53.9147062939994,207.788535782427,79.4392308182639,64.9847116871221,97.8170506077875,2029.63937475136,1840.5,1624.08873647606,1898,1790,1676,1787,82.292636028571
"2089/2090",2090,120,120,100,62.3546114276951,222.522964476343,83.8712897186349,76.8866398143012,101.563998454004,2038.80526021984,1744,1463.27911644994,1954.5,1634.5,1887,1634.5,80.7798469542049
"2090/2091",2091,120,120,100,42.5842328418383,155.494070462304,87.7705746517124,61.3005580725277,99.2662596898767,1768.7813197659,1421,1347.485036848,1610.5,1411,1389,1411,77.8023867644861
"2091/2092",2092,120,120,100,52.6430121464401,185.776171420633,85.6481348214093,73.9337498630258,103.236396457107,2024.2452285763,1678,1405.88790333018,1882,1554,1833,1554,81.8121326631172
"2092/2093",2093,121,121,100,47.5506285894303,178.538354399345,81.4972039392383,59.224961676424,94.9844233575241,2009.53894374473,1795,1698.95247207346,1861,1804.5,1565,1798,84.1315165422147
"2093/2094",2094,120,120,100,36.9075092771331,144.947996286399,86.9536922116037,50.2314317024536,94.6247692639219,1650.35509522713,1409.5,1336.75887233962,1534,1394.5,1253,1394,76.3343790355229
"2094/2095",2095,120,120,100,64.3915226972722,212.746000613579,78.3392682702421,81.4972574188525,101.407367148055,2215.84066242829,1944.5,1664.50254526449,2116,1845,1959,1845,85.6795852126652
"2095/2096",2096,120,120,100,58.3083446115564,213.293163216276,72.1999379043063,67.697294258997,94.1267703319039,2155.78158721555,1983,1773.12086115408,2040,1953,1752,1934,85.403630505918
"2096/2097",2097,121,121,100,40.6685421511837,158.5487716643,75.2108551047357,55.4230803193603,93.1089298339567,1698.11958788557,1429.5,1246.03972442498,1538,1401,1328,1318,71.9773780314536
"2097/2098",2098,120,120,100,44.3020430657882,172.284234659638,85.4863558631532,57.4809435863381,96.1237366857837,1793.29887025274,1561,1395.421764731,1669.5,1528.5,1490,1518,76.5093198488212
"2098/2099",2099,120,120,100,55.8996887238952,208.424438288645,79.7374733602554,68.6281963909895,96.6107477649499,2112.26285500068,1906.5,1694.89341756876,1987,1854,1772,1849.5,83.1724218317959
"2099/2100",2100,120,120,100,60.0197833796344,204.475395022422,76.1606144910853,73.0142333974132,98.3108465493113,2263.52901888284,2053,1768.35111341169,2147,1990,1988,1975.5,84.8294124276272
"2100/2101",2101,120,120,100,45.693582662155,184.366247655674,80.9489861426928,60.3794633220768,96.4757217558898,1956.93296500115,1677.5,1596.45703339952,1806.5,1661,1538,1661,83.7673870176422
