"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2087/2088",2088,120,120,100,61.4353884841821,670.958640155848,1683
"2088/2089",2089,121,121,100,65.5391287322964,716.169193127658,1622
"2089/2090",2090,120,120,100,56.4246974321904,309.972709802911,1879
"2090/2091",2091,120,120,100,59.1833337176504,463.263809162658,1768
"2091/2092",2092,120,120,100,61.3745352021888,267.975681563839,1930
"2092/2093",2093,121,121,100,69.4840965731528,820.815723528154,1446
"2093/2094",2094,120,120,100,57.5148321184861,912.981880032457,1603
"2094/2095",2095,120,120,100,66.7926948033091,373.854192696512,1691
"2095/2096",2096,120,120,100,71.2072965034204,1357.29023579555,1368
"2096/2097",2097,121,121,100,64.9144616991871,2680.53032616666,1540
"2097/2098",2098,120,120,100,58.2343198842118,836.006561734714,1680
"2098/2099",2099,120,120,100,68.902996224866,582.012169281486,1542
"2099/2100",2100,120,120,100,64.7540600876091,975.562328205444,1555
"2100/2101",2101,120,120,100,63.2962304075336,547.45598263992,1485
