"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2089/2090",2090,120,120,100,62.4515710751803,415.790490118787,1567
"2090/2091",2091,120,120,100,62.3199368021669,588.703948113136,1559
"2091/2092",2092,120,120,100,65.338960904468,333.665728159249,1663
"2092/2093",2093,121,121,100,73.6041600643875,1043.16068597836,1141
"2093/2094",2094,120,120,100,61.4499680812514,1070.70423964458,1431
"2094/2095",2095,120,120,100,71.5237468744599,485.370410874486,1399
"2095/2096",2096,120,120,100,75.711729401326,1609.30821978301,1079
"2096/2097",2097,121,121,100,66.9430101206635,3072.05133820325,1312
"2097/2098",2098,120,120,100,62.3819631566184,991.357690580655,1448
"2098/2099",2099,120,120,100,71.8781311940402,690.535231676418,1212
"2099/2100",2100,120,120,100,69.1266784495601,1131.81436929898,1177
"2100/2101",2101,120,120,100,67.2979889798626,740.886931487359,1227
