"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2048/2049",2049,121,121,100,76.9448367637251,1156.42187720165,978
"2049/2050",2050,120,120,100,73.9707964748695,500.930193847511,1174
"2050/2051",2051,120,120,100,75.0280732322944,2749.37054321868,899
"2051/2052",2052,120,120,100,79.1686458735976,3171.53111405065,587
"2052/2053",2053,121,121,100,81.8305666496353,2409.0340175759,634
"2053/2054",2054,120,120,100,80.5008918734266,2825.33674140507,624
"2054/2055",2055,120,120,100,77.8652256881351,1641.02149247518,796
"2055/2056",2056,120,120,100,72.133418359912,3917.29954846529,835
"2056/2057",2057,121,121,100,68.5243533200592,1566.11559329042,1024
"2057/2058",2058,120,120,100,82.6171277581852,2122.27674454637,559
"2058/2059",2059,120,120,100,72.4015364542483,1180.11277043307,1025
"2059/2060",2060,120,120,100,78.8624047391331,3146.16425850708,696
"2060/2061",2061,121,121,100,81.8117278458267,3772.57441366883,607
"2061/2062",2062,120,120,100,66.485397297849,923.932584111579,1324
"2062/2063",2063,120,120,100,73.4262511468696,1350.39799245959,964
"2063/2064",2064,120,120,100,75.2431809202189,1806.24840850709,1078
"2064/2065",2065,121,121,100,80.5350850909417,1725.83259946527,685
"2065/2066",2066,120,120,100,85.1853542914923,1515.70822435152,383
"2066/2067",2067,120,120,100,72.3799376417082,1202.70364448708,1123
"2067/2068",2068,120,120,100,83.5221108213882,3350.64302666765,505
"2068/2069",2069,121,121,100,77.4604483565308,1823.77265470102,879
"2069/2070",2070,120,120,100,76.2848911450619,2125.90673259553,772
"2070/2071",2071,120,120,100,75.3782227005959,2545.79172268976,894
"2071/2072",2072,120,120,100,71.3552895692337,1739.09606796782,1015
"2072/2073",2073,121,121,100,84.7112840711252,3752.68195197172,450
"2073/2074",2074,120,120,100,68.7961847629122,3464.21011660993,968
"2074/2075",2075,120,120,100,81.4794358031795,3232.74264744017,719
"2075/2076",2076,120,120,100,86.2921293557774,2856.93520836812,439
"2076/2077",2077,121,121,100,75.3051396133687,926.708423498087,1048
"2077/2078",2078,120,120,100,73.6498056229702,967.408236859366,1120
"2078/2079",2079,120,120,100,77.1466966649077,1372.26836526114,744
"2079/2080",2080,120,120,100,80.8966780930332,2321.86848066654,621
"2080/2081",2081,121,121,100,73.061721654929,2456.57535971329,1036
"2081/2082",2082,120,120,100,79.286412410378,2779.2171202153,609
"2082/2083",2083,120,120,100,77.699508325577,2634.62579844147,715
"2083/2084",2084,120,120,100,79.1174967964798,1382.57210406195,875
"2084/2085",2085,121,121,100,73.9542263178191,1642.7021846706,844
"2085/2086",2086,120,120,100,77.226424985005,2150.99906023871,869
"2086/2087",2087,120,120,100,76.2021009826713,1669.64324718807,958
"2087/2088",2088,120,120,100,73.5907787794204,1974.65724693332,1021
"2088/2089",2089,121,121,100,79.4759477994321,1936.62534880266,781
"2089/2090",2090,120,120,100,76.5368454150139,1014.07227277942,925
"2090/2091",2091,120,120,100,71.8602814787282,1646.20530466363,1175
"2091/2092",2092,120,120,100,75.8411475713292,952.075098880567,991
"2092/2093",2093,121,121,100,80.5922721015668,2405.90018762834,740
"2093/2094",2094,120,120,100,72.1450919159415,2622.34742006008,1141
"2094/2095",2095,120,120,100,81.3717198426384,1311.39601990767,701
"2095/2096",2096,120,120,100,81.6747531748879,3255.01314701978,475
"2096/2097",2097,121,121,100,70.2602305812725,5121.71978858393,864
"2097/2098",2098,120,120,100,73.0480934087773,2206.52048588172,1066
"2098/2099",2099,120,120,100,81.7469310157503,1781.0243293019,697
"2099/2100",2100,120,120,100,79.3404642174428,2212.60151371174,575
"2100/2101",2101,120,120,100,79.7325806006011,2016.09631845914,859
